,Season,Date,Time,Stadium,Team1,Team1_Pitcher,T,Result,Team2,Team2_Pitcher,T2,Win_Pit,Lose_Pit,Save,Audience
22275,정규,2016-05-21,,@마산,삼성,김기태,,L 2:10,NC,이민호,,이민호,김기태,,"11,000"
22276,정규,2016-05-22,,@마산,삼성,장원삼,,L 8:9,NC,스튜어트,,최금강,장원삼,임창민,"10,547"
22277,정규,2016-07-01,,@마산,삼성,정인욱,,우천,NC,이재학,,,,,
22278,정규,2016-07-02,,@마산,삼성,정인욱,,우천,NC,이재학,,,,,
22279,정규,2016-07-03,,@마산,삼성,정인욱,,우천,NC,이재학,,,,,
22280,정규,2016-07-26,,라이온즈파크,삼성,차우찬,,L 4:5,NC,해커,,김진성,박근홍,임창민,"8,352"
22281,정규,2016-07-27,,라이온즈파크,삼성,김기태,,W 10:6,NC,이민호,,김기태,이민호,,"8,060"
22282,정규,2016-07-28,,라이온즈파크,삼성,정인욱,,L 5:9,NC,정수민,,박준영,심창민,원종현,"7,322"
22283,정규,2016-08-16,,@마산,삼성,차우찬,,W 12:5,NC,최금강,,차우찬,장현식,,"5,355"
22284,정규,2016-08-17,,@마산,삼성,플란데,,L 5:9,NC,구창모,,구창모,플란데,임창민,"5,387"
22285,정규,2016-09-10,,라이온즈파크,삼성,백정현,,W 4:1,NC,장현식,,장원삼,임정호,심창민,"13,472"
22286,정규,2016-09-11,,라이온즈파크,삼성,차우찬,,W 2:0,NC,해커,,차우찬,해커,심창민,"12,872"
22287,정규,2016-09-27,,@마산,삼성,백정현,,W 5:3,NC,장현식,,백정현,장현식,심창민,"5,271"
22288,정규,2016-09-28,,@마산,삼성,최충연,,우천,NC,이재학,,,,,
22289,정규,2016-09-29,,@마산,삼성,최충연,,L 4:5,NC,이재학,,이재학,최충연,이민호,"5,649"
22290,정규,2016-09-29,,@마산,삼성,차우찬,,L 5:10,NC,해커,,해커,차우찬,,"2,834"
22291,시즌,날짜,시간,구장,팀,팀 선발,T,결과,상대팀,상대선발,T,승리투수,패전투수,세이브,관중
22292,정규/전기,1982-03-27,,@서울,삼성,,,L 7:11,MBC,,,,,,
22293,정규/전기,1982-04-18,,@서울,삼성,,,W 7:6,MBC,,,,,,
22294,정규/전기,1982-04-21,,대구,삼성,,,W 12:0,MBC,,,,,,
22295,정규/전기,1982-05-12,,대구,삼성,,,L 1:3,MBC,,,,,,
22296,정규/전기,1982-05-29,,대구,삼성,,,W 6:2,MBC,,,,,,
22297,정규/전기,1982-05-30,,대구,삼성,,,W 6:4,MBC,,,,,,
22298,정규/전기,1982-06-03,,@서울,삼성,,,W 3:1,MBC,,,,,,
22299,정규/후기,1982-07-21,,@서울,삼성,,,W 5:4,MBC,,,,,,
22300,정규/후기,1982-07-22,,@서울,삼성,,,L 0:5,MBC,,,,,,
22301,정규/후기,1982-08-25,,대구,삼성,,,W 6:3,MBC,,,,,,
22302,정규/후기,1982-08-26,,대구,삼성,,,W 9:0,MBC,,,,,,
22303,정규/후기,1982-09-18,,대구,삼성,,,W 4:3,MBC,,,,,,
22304,정규/후기,1982-09-25,,@서울,삼성,,,L 3:5,MBC,,,,,,
22305,정규/후기,1982-09-26,,@서울,삼성,,,L 0:7,MBC,,,,,,
22306,정규/후기,1982-10-02,,대구,삼성,,,W 3:1,MBC,,,,,,
22307,정규/전기,1982-10-14,,@서울,삼성,,,L 1:2,MBC,,,,,,
22308,정규/전기,1983-04-12,,@잠실,삼성,,,L 1:3,MBC,,,,,,
22309,정규/전기,1983-04-13,,@잠실,삼성,,,W 2:1,MBC,,,,,,
22310,정규/전기,1983-04-16,,대구,삼성,,,W 10:7,MBC,,,,,,
22311,정규/전기,1983-04-17,,대구,삼성,,,L 8:15,MBC,,,,,,
22312,정규/전기,1983-04-19,,@잠실,삼성,,,L 1:2,MBC,,,,,,
22313,정규/전기,1983-05-26,,@잠실,삼성,,,W 4:1,MBC,,,,,,
22314,정규/전기,1983-05-28,,대구,삼성,,,W 3:2,MBC,,,,,,
22315,정규/전기,1983-05-29,,대구,삼성,,,W 5:2,MBC,,,,,,
22316,정규/전기,1983-06-03,,@잠실,삼성,,,D 7:7,MBC,,,,,,
22317,정규/전기,1983-06-18,,대구,삼성,,,L 7:8,MBC,,,,,,
22318,정규/후기,1983-07-30,,@잠실,삼성,,,W 7:2,MBC,,,,,,
22319,정규/후기,1983-07-31,,@잠실,삼성,,,W 3:2,MBC,,,,,,
22320,정규/후기,1983-08-10,,대구,삼성,,,W 4:1,MBC,,,,,,
22321,정규/후기,1983-08-11,,대구,삼성,,,L 2:10,MBC,,,,,,
22322,정규/후기,1983-08-16,,@잠실,삼성,,,L 1:2,MBC,,,,,,
22323,정규/후기,1983-08-17,,@잠실,삼성,,,L 0:2,MBC,,,,,,
22324,정규/후기,1983-09-14,,@잠실,삼성,,,L 3:4,MBC,,,,,,
22325,정규/후기,1983-09-20,,대구,삼성,,,W 4:3,MBC,,,,,,
22326,정규/후기,1983-10-02,,대구,삼성,,,W 2:0,MBC,,,,,,
22327,정규/후기,1983-10-03,,대구,삼성,,,W 2:1,MBC,,,,,,
22328,정규/전기,1984-04-28,,대구,삼성,,,W 6:5,MBC,,,,,,
22329,정규/전기,1984-04-30,,대구,삼성,,,W 6:3,MBC,,,,,,
22330,정규/전기,1984-05-05,,@잠실,삼성,,,L 2:4,MBC,,,,,,
22331,정규/전기,1984-05-06,,@잠실,삼성,,,W 3:1,MBC,,,,,,
22332,정규/전기,1984-05-29,,@잠실,삼성,,,L 1:2,MBC,,,,,,
22333,정규/전기,1984-05-30,,@잠실,삼성,,,W 6:1,MBC,,,,,,
22334,정규/전기,1984-06-01,,@잠실,삼성,,,L 4:5,MBC,,,,,,
22335,정규/전기,1984-06-05,,대구,삼성,,,L 8:13,MBC,,,,,,
22336,정규/전기,1984-06-06,,대구,삼성,,,W 6:4,MBC,,,,,,
22337,정규/전기,1984-06-08,,대구,삼성,,,L 0:10,MBC,,,,,,
22338,정규/후기,1984-07-24,,@잠실,삼성,,,L 3:6,MBC,,,,,,
22339,정규/후기,1984-07-25,,@잠실,삼성,,,W 6:2,MBC,,,,,,
22340,정규/후기,1984-07-26,,@잠실,삼성,,,L 4:6,MBC,,,,,,
22341,정규/후기,1984-08-25,,@잠실,삼성,,,L 1:3,MBC,,,,,,
22342,정규/후기,1984-08-26,,@잠실,삼성,,,W 1:0,MBC,,,,,,
22343,정규/후기,1984-09-01,,대구,삼성,,,W 5:1,MBC,,,,,,
22344,정규/후기,1984-09-02,,대구,삼성,,,W 5:3,MBC,,,,,,
22345,정규/후기,1984-09-15,,대구,삼성,,,W 9:3,MBC,,,,,,
22346,정규/후기,1984-09-16,,대구,삼성,,,W 3:2,MBC,,,,,,
22347,정규/후기,1984-09-18,,대구,삼성,,,L 1:2,MBC,,,,,,
22348,정규/전기,1985-04-05,,대구,삼성,,,L 3:10,MBC,,,,,,
22349,정규/전기,1985-04-07,,대구,삼성,,,L 1:5,MBC,,,,,,
22350,정규/전기,1985-04-07,,대구,삼성,,,W 2:1,MBC,,,,,,
22351,정규/전기,1985-04-23,,@잠실,삼성,,,W 9:3,MBC,,,,,,
22352,정규/전기,1985-04-24,,@잠실,삼성,,,W 2:0,MBC,,,,,,
22353,정규/전기,1985-05-03,,대구,삼성,,,L 1:4,MBC,,,,,,
22354,정규/전기,1985-05-04,,대구,삼성,,,W 8:7,MBC,,,,,,
22355,정규/전기,1985-05-24,,@잠실,삼성,,,W 4:2,MBC,,,,,,
22356,정규/전기,1985-05-25,,@잠실,삼성,,,W 2:1,MBC,,,,,,
22357,정규/전기,1985-05-26,,@잠실,삼성,,,W 6:0,MBC,,,,,,
22358,정규/전기,1985-06-05,,대구,삼성,,,W 9:3,MBC,,,,,,
22359,정규/후기,1985-07-13,,대구,삼성,,,L 6:7,MBC,,,,,,
22360,정규/후기,1985-07-14,,대구,삼성,,,W 1:0,MBC,,,,,,
22361,정규/후기,1985-07-15,,대구,삼성,,,W 2:0,MBC,,,,,,
22362,정규/후기,1985-07-26,,@잠실,삼성,,,W 7:2,MBC,,,,,,
22363,정규/후기,1985-07-27,,@잠실,삼성,,,L 1:2,MBC,,,,,,
22364,정규/후기,1985-07-28,,@잠실,삼성,,,L 2:5,MBC,,,,,,
22365,정규/후기,1985-08-17,,@잠실,삼성,,,W 3:0,MBC,,,,,,
22366,정규/후기,1985-08-18,,@잠실,삼성,,,L 2:4,MBC,,,,,,
22367,정규/후기,1985-08-19,,@잠실,삼성,,,W 2:0,MBC,,,,,,
22368,정규/후기,1985-08-27,,대구,삼성,,,W 11:4,MBC,,,,,,
22369,정규/후기,1985-08-28,,대구,삼성,,,W 8:2,MBC,,,,,,
22370,정규/전기,1986-04-08,,@잠실,삼성,,,L 0:5,MBC,,,,,,
22371,정규/전기,1986-04-09,,@잠실,삼성,,,W 9:3,MBC,,,,,,
22372,정규/전기,1986-04-17,,대구,삼성,,,W 3:2,MBC,,,,,,
22373,정규/전기,1986-04-18,,대구,삼성,,,W 5:4,MBC,,,,,,
22374,정규/전기,1986-05-10,,@잠실,삼성,,,W 17:5,MBC,,,,,,
22375,정규/전기,1986-05-11,,@잠실,삼성,,,W 4:2,MBC,,,,,,
22376,정규/전기,1986-05-20,,대구,삼성,,,L 2:4,MBC,,,,,,
22377,정규/전기,1986-05-21,,대구,삼성,,,L 8:10,MBC,,,,,,
22378,정규/전기,1986-06-14,,@잠실,삼성,,,W 5:1,MBC,,,,,,
22379,정규/후기,1986-07-05,,@잠실,삼성,,,L 8:9,MBC,,,,,,
22380,정규/후기,1986-07-06,,@잠실,삼성,,,W 5:4,MBC,,,,,,
22381,정규/후기,1986-08-07,,@잠실,삼성,,,W 4:1,MBC,,,,,,
22382,정규/후기,1986-08-08,,@잠실,삼성,,,L 2:10,MBC,,,,,,
22383,정규/후기,1986-08-26,,대구,삼성,,,L 3:4,MBC,,,,,,
22384,정규/후기,1986-08-27,,대구,삼성,,,W 6:0,MBC,,,,,,
22385,정규/후기,1986-09-04,,대구,삼성,,,L 0:4,MBC,,,,,,
22386,정규/후기,1986-09-10,,대구,삼성,,,L 0:2,MBC,,,,,,
22387,정규/후기,1986-09-11,,대구,삼성,,,L 0:4,MBC,,,,,,
22388,정규/전기,1987-04-07,,대구,삼성,,,W 9:4,MBC,,,,,,
22389,정규/전기,1987-04-08,,대구,삼성,,,W 7:3,MBC,,,,,,
22390,정규/전기,1987-05-05,,대구,삼성,,,L 6:13,MBC,,,,,,
22391,정규/전기,1987-05-06,,대구,삼성,,,L 1:3,MBC,,,,,,
22392,정규/전기,1987-05-14,,@잠실,삼성,,,W 10:1,MBC,,,,,,
22393,정규/전기,1987-05-15,,@잠실,삼성,,,L 3:6,MBC,,,,,,
22394,정규/전기,1987-05-24,,@잠실,삼성,,,W 1:0,MBC,,,,,,
22395,정규/전기,1987-06-23,,@잠실,삼성,,,L 3:7,MBC,,,,,,
22396,정규/전기,1987-07-02,,대구,삼성,,,L 4:6,MBC,,,,,,
22397,정규/후기,1987-07-14,,대구,삼성,,,L 2:7,MBC,,,,,,
22398,정규/후기,1987-07-24,,@잠실,삼성,,,W 4:2,MBC,,,,,,
22399,정규/후기,1987-08-18,,@잠실,삼성,,,L 1:2,MBC,,,,,,
22400,정규/후기,1987-08-19,,@잠실,삼성,,,L 3:6,MBC,,,,,,
22401,정규/후기,1987-08-29,,대구,삼성,,,W 9:4,MBC,,,,,,
22402,정규/후기,1987-08-30,,대구,삼성,,,W 6:1,MBC,,,,,,
22403,정규/후기,1987-09-12,,대구,삼성,,,L 1:7,MBC,,,,,,
22404,정규/후기,1987-09-17,,@잠실,삼성,,,W 10:2,MBC,,,,,,
22405,정규/후기,1987-10-02,,@잠실,삼성,,,L 1:2,MBC,,,,,,
22406,정규/전기,1988-04-05,,대구,삼성,,,W 8:0,MBC,,,,,,
22407,정규/전기,1988-04-06,,대구,삼성,,,W 9:6,MBC,,,,,,
22408,정규/전기,1988-04-14,,대구,삼성,,,L 5:6,MBC,,,,,,
22409,정규/전기,1988-04-15,,대구,삼성,,,L 2:3,MBC,,,,,,
22410,정규/전기,1988-04-30,,@잠실,삼성,,,W 5:3,MBC,,,,,,
22411,정규/전기,1988-05-01,,@잠실,삼성,,,W 6:5,MBC,,,,,,
22412,정규/전기,1988-05-31,,@잠실,삼성,,,L 1:5,MBC,,,,,,
22413,정규/전기,1988-06-17,,대구,삼성,,,W 4:3,MBC,,,,,,
22414,정규/전기,1988-06-18,,@잠실,삼성,,,L 7:10,MBC,,,,,,
22415,정규/후기,1988-06-28,,@잠실,삼성,,,W 1:0,MBC,,,,,,
22416,정규/후기,1988-06-29,,@잠실,삼성,,,D 2:2,MBC,,,,,,
22417,정규/후기,1988-07-12,,대구,삼성,,,L 3:5,MBC,,,,,,
22418,정규/후기,1988-07-28,,@잠실,삼성,,,W 8:2,MBC,,,,,,
22419,정규/후기,1988-07-29,,@잠실,삼성,,,W 6:4,MBC,,,,,,
22420,정규/후기,1988-08-09,,대구,삼성,,,W 4:1,MBC,,,,,,
22421,정규/후기,1988-08-10,,대구,삼성,,,W 4:1,MBC,,,,,,
22422,정규/후기,1988-08-10,,대구,삼성,,,L 7:12,MBC,,,,,,
22423,정규/후기,1988-09-09,,@서울,삼성,,,L 3:8,MBC,,,,,,
22424,정규,1989-04-15,,대구,삼성,,,W 21:4,MBC,,,,,,
22425,정규,1989-04-17,,대구,삼성,,,L 3:5,MBC,,,,,,
22426,정규,1989-04-25,,@잠실,삼성,,,W 5:4,MBC,,,,,,
22427,정규,1989-04-26,,@잠실,삼성,,,W 8:4,MBC,,,,,,
22428,정규,1989-05-13,,대구,삼성,,,L 6:9,MBC,,,,,,
22429,정규,1989-05-14,,대구,삼성,,,W 4:3,MBC,,,,,,
22430,정규,1989-06-06,,@잠실,삼성,,,W 4:2,MBC,,,,,,
22431,정규,1989-06-07,,@잠실,삼성,,,W 6:1,MBC,,,,,,
22432,정규,1989-06-20,,@잠실,삼성,,,W 7:3,MBC,,,,,,
22433,정규,1989-06-21,,@잠실,삼성,,,L 1:6,MBC,,,,,,
22434,정규,1989-06-22,,@잠실,삼성,,,L 3:6,MBC,,,,,,
22435,정규,1989-07-14,,대구,삼성,,,L 7:9,MBC,,,,,,
22436,정규,1989-07-17,,대구,삼성,,,L 6:7,MBC,,,,,,
22437,정규,1989-08-13,,@잠실,삼성,,,D 1:1,MBC,,,,,,
22438,정규,1989-08-14,,@잠실,삼성,,,W 6:1,MBC,,,,,,
22439,정규,1989-09-10,,대구,삼성,,,L 7:9,MBC,,,,,,
22440,정규,1989-09-28,,@잠실,삼성,,,L 1:2,MBC,,,,,,
22441,정규,1989-10-01,,대구,삼성,,,L 2:3,MBC,,,,,,
22442,정규,1989-10-03,,대구,삼성,,,L 3:8,MBC,,,,,,
22443,정규,1989-10-03,,대구,삼성,,,W 7:1,MBC,,,,,,
22444,시즌,날짜,시간,구장,팀,팀 선발,T,결과,상대팀,상대선발,T,승리투수,패전투수,세이브,관중
22445,한국,1982-10-05,,@대전,삼성,,,D 3:3,OB,,,,,,
22446,한국,1982-10-06,,대구,삼성,,,W 9:0,OB,,,,,,
22447,한국,1982-10-08,,@서울,삼성,,,L 3:5,OB,,,,,,
22448,한국,1982-10-09,,서울,삼성,,,L 6:7,OB,,,,,,
22449,한국,1982-10-10,,@서울,삼성,,,L 4:5,OB,,,,,,
22450,한국,1982-10-12,,서울,삼성,,,L 3:8,OB,,,,,,
22451,플옵,1986-10-11,,대구,삼성,,,W 1:0,OB,,,,,,
22452,플옵,1986-10-12,,대구,삼성,,,L 3:5,OB,,,,,,
22453,플옵,1986-10-15,,@잠실,삼성,,,L 0:2,OB,,,,,,
22454,플옵,1986-10-16,,@잠실,삼성,,,W 2:1,OB,,,,,,
22455,플옵,1986-10-17,,@잠실,삼성,,,W 7:3,OB,,,,,,
22456,정규/전기,1982-04-07,,대구,삼성,,,W 3:2,OB,,,,,,
22457,정규/전기,1982-04-14,,대구,삼성,,,L 0:6,OB,,,,,,
22458,정규/전기,1982-04-17,,@청주,삼성,,,W 7:2,OB,,,,,,
22459,정규/전기,1982-05-02,,@청주,삼성,,,L 5:6,OB,,,,,,
22460,정규/전기,1982-05-05,,@청주,삼성,,,W 6:3,OB,,,,,,
22461,정규/전기,1982-05-22,,대구,삼성,,,L 6:8,OB,,,,,,
22462,정규/전기,1982-05-23,,대구,삼성,,,L 2:9,OB,,,,,,
22463,정규/전기,1982-06-22,,@대전,삼성,,,L 2:3,OB,,,,,,
22464,정규/후기,1982-08-04,,@대전,삼성,,,L 6:7,OB,,,,,,
22465,정규/후기,1982-08-05,,@대전,삼성,,,W 9:5,OB,,,,,,
22466,정규/후기,1982-08-12,,대구,삼성,,,L 4:7,OB,,,,,,
22467,정규/후기,1982-08-19,,@서울,삼성,,,L 0:6,OB,,,,,,
22468,정규/후기,1982-08-22,,대구,삼성,,,W 8:4,OB,,,,,,
22469,정규/후기,1982-09-02,,@대전,삼성,,,W 7:0,OB,,,,,,
22470,정규/후기,1982-09-08,,대구,삼성,,,L 2:3,OB,,,,,,
22471,정규/후기,1982-09-29,,대구,삼성,,,W 2:1,OB,,,,,,
22472,정규/전기,1983-04-09,,대구,삼성,,,W 10:6,OB,,,,,,
22473,정규/전기,1983-04-10,,대구,삼성,,,W 6:4,OB,,,,,,
22474,정규/전기,1983-04-30,,@대전,삼성,,,W 6:4,OB,,,,,,
22475,정규/전기,1983-05-01,,@대전,삼성,,,L 3:5,OB,,,,,,
22476,정규/전기,1983-05-10,,대구,삼성,,,L 4:6,OB,,,,,,
22477,정규/전기,1983-05-14,,@청주,삼성,,,W 11:3,OB,,,,,,
22478,정규/전기,1983-05-15,,@대전,삼성,,,L 4:8,OB,,,,,,
22479,정규/전기,1983-05-31,,대구,삼성,,,L 10:15,OB,,,,,,
22480,정규/전기,1983-06-01,,대구,삼성,,,W 13:1,OB,,,,,,
22481,정규/전기,1983-06-21,,@대전,삼성,,,W 9:8,OB,,,,,,
22482,정규/후기,1983-07-12,,대구,삼성,,,W 8:4,OB,,,,,,
22483,정규/후기,1983-07-13,,대구,삼성,,,W 2:1,OB,,,,,,
22484,정규/후기,1983-07-28,,@대전,삼성,,,W 10:4,OB,,,,,,
22485,정규/후기,1983-08-02,,대구,삼성,,,W 11:3,OB,,,,,,
22486,정규/후기,1983-08-03,,대구,삼성,,,L 0:2,OB,,,,,,
22487,정규/후기,1983-09-12,,@대전,삼성,,,W 3:0,OB,,,,,,
22488,정규/후기,1983-09-16,,@대전,삼성,,,W 1:0,OB,,,,,,
22489,정규/후기,1983-09-26,,@대전,삼성,,,L 2:5,OB,,,,,,
22490,정규/후기,1983-10-04,,대구,삼성,,,L 2:4,OB,,,,,,
22491,정규/후기,1983-10-05,,@대전,삼성,,,L 0:3,OB,,,,,,
22492,정규/전기,1984-04-10,,대구,삼성,,,L 5:8,OB,,,,,,
22493,정규/전기,1984-04-11,,대구,삼성,,,L 2:3,OB,,,,,,
22494,정규/전기,1984-04-12,,대구,삼성,,,W 3:2,OB,,,,,,
22495,정규/전기,1984-05-01,,@대전,삼성,,,W 6:2,OB,,,,,,
22496,정규/전기,1984-05-02,,@대전,삼성,,,W 11:4,OB,,,,,,
22497,정규/전기,1984-05-03,,@대전,삼성,,,L 0:6,OB,,,,,,
22498,정규/전기,1984-05-12,,대구,삼성,,,W 1:0,OB,,,,,,
22499,정규/전기,1984-05-14,,대구,삼성,,,W 2:0,OB,,,,,,
22500,정규/전기,1984-06-02,,@대전,삼성,,,L 1:4,OB,,,,,,
22501,정규/전기,1984-06-03,,@대전,삼성,,,W 5:2,OB,,,,,,
22502,정규/후기,1984-07-09,,대구,삼성,,,W 5:1,OB,,,,,,
22503,정규/후기,1984-07-28,,@청주,삼성,,,L 1:6,OB,,,,,,
22504,정규/후기,1984-07-29,,@청주,삼성,,,L 3:4,OB,,,,,,
22505,정규/후기,1984-08-28,,@대전,삼성,,,L 2:4,OB,,,,,,
22506,정규/후기,1984-08-29,,@대전,삼성,,,W 6:0,OB,,,,,,
22507,정규/후기,1984-08-30,,@대전,삼성,,,L 1:4,OB,,,,,,
22508,정규/후기,1984-09-11,,대구,삼성,,,L 2:8,OB,,,,,,
22509,정규/후기,1984-09-12,,대구,삼성,,,L 1:2,OB,,,,,,
22510,정규/후기,1984-09-13,,대구,삼성,,,W 4:1,OB,,,,,,
22511,정규/후기,1984-09-19,,대구,삼성,,,L 0:11,OB,,,,,,
22512,정규/전기,1985-04-26,,@잠실,삼성,,,D 2:2,OB,,,,,,
22513,정규/전기,1985-04-27,,@잠실,삼성,,,W 6:3,OB,,,,,,
22514,정규/전기,1985-04-28,,@잠실,삼성,,,L 3:9,OB,,,,,,
22515,정규/전기,1985-05-21,,대구,삼성,,,L 2:5,OB,,,,,,
22516,정규/전기,1985-05-29,,대구,삼성,,,W 8:2,OB,,,,,,
22517,정규/전기,1985-06-08,,대구,삼성,,,W 5:4,OB,,,,,,
22518,정규/전기,1985-06-09,,대구,삼성,,,L 3:8,OB,,,,,,
22519,정규/전기,1985-06-10,,대구,삼성,,,W 6:3,OB,,,,,,
22520,정규/전기,1985-06-15,,@대전,삼성,,,W 7:1,OB,,,,,,
22521,정규/전기,1985-06-18,,@서울,삼성,,,W 1:0,OB,,,,,,
22522,정규/전기,1985-06-19,,@서울,삼성,,,W 4:2,OB,,,,,,
22523,정규/후기,1985-07-08,,대구,삼성,,,W 3:1,OB,,,,,,
22524,정규/후기,1985-08-13,,@잠실,삼성,,,L 0:7,OB,,,,,,
22525,정규/후기,1985-08-15,,@잠실,삼성,,,L 1:6,OB,,,,,,
22526,정규/후기,1985-08-30,,대구,삼성,,,W 16:3,OB,,,,,,
22527,정규/후기,1985-08-31,,대구,삼성,,,W 3:0,OB,,,,,,
22528,정규/후기,1985-09-07,,@서울,삼성,,,W 2:1,OB,,,,,,
22529,정규/후기,1985-09-08,,@서울,삼성,,,W 9:2,OB,,,,,,
22530,정규/후기,1985-09-09,,@서울,삼성,,,W 6:3,OB,,,,,,
22531,정규/후기,1985-09-11,,대구,삼성,,,W 3:2,OB,,,,,,
22532,정규/후기,1985-09-21,,대구,삼성,,,L 2:7,OB,,,,,,
22533,정규/후기,1985-09-22,,대구,삼성,,,W 5:3,OB,,,,,,
22534,정규/전기,1986-04-24,,대구,삼성,,,L 2:7,OB,,,,,,
22535,정규/전기,1986-04-25,,대구,삼성,,,L 4:5,OB,,,,,,
22536,정규/전기,1986-05-03,,@잠실,삼성,,,W 5:4,OB,,,,,,
22537,정규/전기,1986-05-04,,@잠실,삼성,,,L 0:2,OB,,,,,,
22538,정규/전기,1986-05-27,,대구,삼성,,,W 4:0,OB,,,,,,
22539,정규/전기,1986-05-28,,대구,삼성,,,W 5:3,OB,,,,,,
22540,정규/전기,1986-06-03,,@잠실,삼성,,,W 5:2,OB,,,,,,
22541,정규/전기,1986-06-04,,@잠실,삼성,,,W 3:0,OB,,,,,,
22542,정규/전기,1986-06-07,,대구,삼성,,,W 4:0,OB,,,,,,
22543,정규/후기,1986-06-29,,@잠실,삼성,,,L 1:2,OB,,,,,,
22544,정규/후기,1986-06-30,,@잠실,삼성,,,L 1:2,OB,,,,,,
22545,정규/후기,1986-07-31,,@잠실,삼성,,,W 8:5,OB,,,,,,
22546,정규/후기,1986-08-01,,@잠실,삼성,,,W 4:1,OB,,,,,,
22547,정규/후기,1986-08-23,,대구,삼성,,,W 6:5,OB,,,,,,
22548,정규/후기,1986-08-24,,대구,삼성,,,W 13:1,OB,,,,,,
22549,정규/후기,1986-08-30,,@잠실,삼성,,,L 1:4,OB,,,,,,
22550,정규/후기,1986-09-06,,대구,삼성,,,W 7:3,OB,,,,,,
22551,정규/후기,1986-09-07,,대구,삼성,,,W 6:3,OB,,,,,,
22552,정규/전기,1987-04-11,,@잠실,삼성,,,W 5:0,OB,,,,,,
22553,정규/전기,1987-04-12,,@잠실,삼성,,,W 3:1,OB,,,,,,
22554,정규/전기,1987-05-16,,대구,삼성,,,L 1:11,OB,,,,,,
22555,정규/전기,1987-05-17,,대구,삼성,,,L 5:7,OB,,,,,,
22556,정규/전기,1987-05-27,,대구,삼성,,,W 6:3,OB,,,,,,
22557,정규/전기,1987-06-13,,@잠실,삼성,,,L 3:6,OB,,,,,,
22558,정규/전기,1987-06-14,,@잠실,삼성,,,W 3:1,OB,,,,,,
22559,정규/전기,1987-06-29,,@잠실,삼성,,,L 1:9,OB,,,,,,
22560,정규/전기,1987-06-30,,대구,삼성,,,W 7:4,OB,,,,,,
22561,정규/후기,1987-07-12,,대구,삼성,,,W 10:3,OB,,,,,,
22562,정규/후기,1987-07-31,,@잠실,삼성,,,L 0:3,OB,,,,,,
22563,정규/후기,1987-08-25,,@잠실,삼성,,,W 10:0,OB,,,,,,
22564,정규/후기,1987-08-26,,@잠실,삼성,,,W 4:3,OB,,,,,,
22565,정규/후기,1987-09-08,,대구,삼성,,,W 6:4,OB,,,,,,
22566,정규/후기,1987-09-13,,대구,삼성,,,W 8:7,OB,,,,,,
22567,정규/후기,1987-09-20,,대구,삼성,,,L 1:2,OB,,,,,,
22568,정규/후기,1987-09-29,,대구,삼성,,,W 20:3,OB,,,,,,
22569,정규/후기,1987-10-03,,@잠실,삼성,,,W 7:0,OB,,,,,,
22570,정규/전기,1988-04-09,,@잠실,삼성,,,L 3:4,OB,,,,,,
22571,정규/전기,1988-04-10,,@잠실,삼성,,,L 3:6,OB,,,,,,
22572,정규/전기,1988-04-26,,대구,삼성,,,W 4:3,OB,,,,,,
22573,정규/전기,1988-04-27,,대구,삼성,,,W 2:0,OB,,,,,,
22574,정규/전기,1988-05-14,,대구,삼성,,,W 6:2,OB,,,,,,
22575,정규/전기,1988-05-15,,대구,삼성,,,W 4:0,OB,,,,,,
22576,정규/전기,1988-06-07,,@잠실,삼성,,,L 3:4,OB,,,,,,
22577,정규/전기,1988-06-12,,@잠실,삼성,,,L 1:7,OB,,,,,,
22578,정규/전기,1988-06-12,,@잠실,삼성,,,L 0:10,OB,,,,,,
22579,정규/후기,1988-07-05,,@잠실,삼성,,,L 1:4,OB,,,,,,
22580,정규/후기,1988-07-06,,@잠실,삼성,,,L 0:3,OB,,,,,,
22581,정규/후기,1988-08-13,,대구,삼성,,,L 2:8,OB,,,,,,
22582,정규/후기,1988-08-14,,대구,삼성,,,L 6:8,OB,,,,,,
22583,정규/후기,1988-08-20,,@서울,삼성,,,L 5:6,OB,,,,,,
22584,정규/후기,1988-08-21,,@서울,삼성,,,W 7:4,OB,,,,,,
22585,정규/후기,1988-08-30,,대구,삼성,,,W 10:1,OB,,,,,,
22586,정규/후기,1988-08-31,,대구,삼성,,,W 9:2,OB,,,,,,
22587,정규/후기,1988-09-03,,대구,삼성,,,W 1:0,OB,,,,,,
22588,정규,1989-04-11,,대구,삼성,,,W 2:1,OB,,,,,,
22589,정규,1989-04-12,,대구,삼성,,,W 8:3,OB,,,,,,
22590,정규,1989-05-23,,@잠실,삼성,,,W 11:0,OB,,,,,,
22591,정규,1989-05-24,,@잠실,삼성,,,L 2:9,OB,,,,,,
22592,정규,1989-05-30,,@잠실,삼성,,,L 0:3,OB,,,,,,
22593,정규,1989-05-31,,@잠실,삼성,,,L 1:4,OB,,,,,,
22594,정규,1989-06-03,,대구,삼성,,,W 8:1,OB,,,,,,
22595,정규,1989-06-04,,대구,삼성,,,L 2:4,OB,,,,,,
22596,정규,1989-06-28,,대구,삼성,,,W 3:0,OB,,,,,,
22597,정규,1989-06-29,,대구,삼성,,,L 6:12,OB,,,,,,
22598,정규,1989-07-26,,@잠실,삼성,,,L 4:5,OB,,,,,,
22599,정규,1989-09-01,,@잠실,삼성,,,W 5:4,OB,,,,,,
